Question,Answer,Difficulty,Type,Verb,Tense,Person,Has_Audio,Has_Image,Anki_Tags
"↧ En aquel momento ↧él/ella/usted _____ (seguro/a)","estuvo","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity in_the_wild indefinido irregular_form irregular_verb modismo él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (seguros/as)","estuvimos","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity indefinido irregular_form irregular_verb nosotros "
"↧ En aquel momento ↧vosotros _____ (seguros/as)","estuvisteis","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity indefinido irregular_form irregular_verb vosotros "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (seguros/as)","estuvieron","Intermediate","fill_in_blank","estar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar estar high_irregularity indefinido irregular_form irregular_verb "
"→ En el futuro, →yo _____ (en Cádiz)","estaré","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar futuro high_irregularity irregular_verb regular_form yo "
"→ En el futuro, →tú/vos _____ (en Cádiz)","estarás","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar futuro high_irregularity irregular_verb regular_form tú_vos "
"→ En el futuro, →él/ella/usted _____ (en Cádiz)","estará","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar futuro high_irregularity irregular_verb regular_form él_ella_usted "
"→ En el futuro, →nosotros _____ (en Cádiz)","estaremos","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar futuro high_irregularity irregular_verb nosotros regular_form "
"→ En el futuro, →vosotros _____ (en Cádiz)","estaréis","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar futuro high_irregularity irregular_verb regular_form vosotros "
"→ En el futuro, →ellos/ellas/ustedes _____ (en Cádiz)","estarán","Intermediate","fill_in_blank","estar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar estar futuro high_irregularity irregular_verb regular_form "
"… Si ocurriese esto, …yo _____ (seguro/a)","estaría","Intermediate","fill_in_blank","estar","None","None","No","No"," condicional ends_in_ar estar high_irregularity irregular_verb regular_form yo "
"… Si sucediera esto, …tú/vos _____ (seguro/a)","estarías","Intermediate","fill_in_blank","estar","None","None","No","No"," condicional ends_in_ar estar high_irregularity irregular_verb regular_form tú_vos "
"… Si acaeciera algo, …él/ella/usted _____ (seguro/a)","estaría","Intermediate","fill_in_blank","estar","None","None","No","No"," condicional ends_in_ar estar high_irregularity irregular_verb regular_form él_ella_usted "
"… Si pasara algo, …nosotros _____ (seguros/as)","estaríamos","Intermediate","fill_in_blank","estar","None","None","No","No"," condicional ends_in_ar estar high_irregularity irregular_verb nosotros regular_form "
"… Si aconteciese esto, …vosotros _____ (seguros/as)","estaríais","Intermediate","fill_in_blank","estar","None","None","No","No"," condicional ends_in_ar estar high_irregularity irregular_verb regular_form vosotros "
"… Si se produjera esto, …ellos/ellas/ustedes _____ (seguros/as)","estarían","Intermediate","fill_in_blank","estar","None","None","No","No"," condicional ellos_ellas_ustedes ends_in_ar estar high_irregularity irregular_verb regular_form "
"〰 Resulta divertido que 〰yo _____ (en Cádiz)","esté","Elementary","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_presente yo "
"〰 Resulta divertido que 〰tú/vos _____ (en Cádiz)","estés","Elementary","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_presente tú_vos "
"〰 Resulta divertido que 〰él/ella/usted _____ (en Cádiz)","esté","Elementary","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_presente él_ella_usted "
"〰 Resulta divertido que 〰nosotros _____ (en Cádiz)","estemos","Elementary","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_verb nosotros regular_form subjuntivo_presente "
"〰 Resulta divertido que 〰vosotros _____ (en Cádiz)","estéis","Elementary","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_verb regular_form subjuntivo_presente vosotros "
"〰 Resulta divertido que 〰ellos/ellas/ustedes _____ (en Cádiz)","estén","Elementary","fill_in_blank","estar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_presente "
"↫ Fue sorprendente que ↫yo _____ (en Cádiz)","estuviera | estuviese","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_pasado yo "
"↫ Fue sorprendente que ↫tú/vos _____ (en Cádiz)","estuvieras | estuvieses","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_pasado tú_vos "
"↫ Fue sorprendente que ↫él/ella/usted _____ (en Cádiz)","estuviera | estuviese","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_pasado él_ella_usted "
"↫ Fue sorprendente que ↫nosotros _____ (en Cádiz)","estuviéramos | estuviésemos","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb nosotros subjuntivo_pasado "
"↫ Fue sorprendente que ↫vosotros _____ (en Cádiz)","estuvierais | estuvieseis","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_pasado vosotros "
"↫ Fue sorprendente que ↫ellos/ellas/ustedes _____ (en Cádiz)","estuvieran | estuviesen","Advanced","fill_in_blank","estar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_pasado "
"Hombre, por favor,¡ _____ (feliz), ya !","está","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity imperativo irregular_form irregular_verb tú_vos "
"Mujer, por favor,¡ no _____ (infeliz) !(tú/vos)","estés","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity imperativo irregular_form irregular_verb negative_imperativo tú_vos "
"Señora, por favor,¡ (que) _____ (feliz), ya !(él/ella/usted)","esté","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity imperativo irregular_form irregular_verb él_ella_usted "
"Vámonos equipo, por favor,¡ (que) _____ (felices), ya !(nosotros)","estemos","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity imperativo irregular_verb nosotros regular_form "
"Tú y tú, por favor,¡ _____ (felices), ya !(vosotros)","estad","Intermediate","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity imperativo irregular_verb regular_form vosotros "
"Señores, por favor,¡ (que) _____ (felices), ya ! (ellos/ellas/ustedes)","estén","Intermediate","fill_in_blank","estar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar estar high_irregularity imperativo irregular_form irregular_verb "
"↬ Si en un dudoso futuro ↬yo _____ allí, ¡suerte!","estuviere","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_futuro yo "
"↬ Si en un dudoso futuro ↬tú/vos _____ allí, ¡suerte!","estuvieres","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_futuro tú_vos "
"↬ Si en un dudoso futuro ↬él/ella/usted _____ allí, ¡suerte!","estuviere","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_futuro él_ella_usted "
"↬ Si en un dudoso futuro ↬nosotros _____ allí, ¡suerte!","estuviéremos","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb nosotros subjuntivo_futuro "
"↬ Si en un dudoso futuro ↬vosotros _____ allí, ¡suerte!","estuviereis","Advanced","fill_in_blank","estar","None","None","No","No"," ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_futuro vosotros "
"↬ Si en un dudoso futuro ↬ellos/ellas/ustedes _____ allí, ¡suerte!","estuvieren","Advanced","fill_in_blank","estar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar estar high_irregularity irregular_form irregular_verb subjuntivo_futuro "
"El verbo enél hablaes _____","hablar","Intermediate","fill_in_blank","None","None","None","No","No"," dicho ends_in_ar hablar in_the_wild infinitivo regular_form regular_verb "
"Mientras estoy estudiando…ella está _____ (sobre Borges)","hablando","Intermediate","fill_in_blank","hablar","None","None","No","No"," dicho ends_in_ar gerundio hablar in_the_wild regular_form regular_verb "
"Hugo ha _____ (de Costa Rica)","hablado","Intermediate","fill_in_blank","hablar","None","None","No","No"," dicho ends_in_ar hablar in_the_wild participio regular_form regular_verb "
"⊙ Ahora mismo, ⊙yo _____ (del pasado)","hablo","Elementary","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar presente regular_form regular_verb yo "
"⊙ Ahora mismo, ⊙tú _____ (del pasado)","hablas","Elementary","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar presente regular_form regular_verb tú tú_vos "
"⊙ Ahora mismo, ⊙vos _____ (del pasado)","hablás","Elementary","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar presente regular_form regular_verb tú_vos vos "
"⊙ Ahora mismo, ⊙él/ella/usted _____ (del pasado)","habla","Elementary","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar in_the_wild presente refrán regular_form regular_verb él_ella_usted "
"⊙ Ahora mismo, ⊙nosotros _____ (del pasado)","hablamos","Elementary","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar nosotros presente regular_form regular_verb "
"⊙ Ahora mismo, ⊙vosotros _____ (del pasado)","habláis","Elementary","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar presente regular_form regular_verb vosotros "
"⊙ Ahora mismo, ⊙ellos/ellas/ustedes _____ (del pasado)","hablan","Elementary","fill_in_blank","hablar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar hablar presente regular_form regular_verb "
"⇠ En esa época, a menudo, ⇠yo _____ (del pasado)","hablaba","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar imperfecto regular_form regular_verb yo "
"⇠ En esa época, a menudo, ⇠tú/vos _____ (del pasado)","hablabas","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar imperfecto regular_form regular_verb tú_vos "
"⇠ En esa época, a menudo, ⇠él/ella/usted _____ (del pasado)","hablaba","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar imperfecto regular_form regular_verb él_ella_usted "
"⇠ En esa época, a menudo, ⇠nosotros _____ (del pasado)","hablábamos","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar imperfecto nosotros regular_form regular_verb "
"⇠ En esa época, a menudo, ⇠vosotros _____ (del pasado)","hablabais","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar imperfecto regular_form regular_verb vosotros "
"⇠ En esa época, a menudo, ⇠ellos/ellas/ustedes _____ (del pasado)","hablaban","Intermediate","fill_in_blank","hablar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar hablar imperfecto regular_form regular_verb "
"↧ En aquel momento ↧yo _____ (del pasado)","hablé","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar indefinido regular_form regular_verb yo "
"↧ En aquel momento ↧tú/vos _____ (del pasado)","hablaste","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar indefinido regular_form regular_verb tú_vos "
"↧ En aquel momento ↧él/ella/usted _____ (del pasado)","habló","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar in_the_wild indefinido refrán regular_form regular_verb él_ella_usted "
"↧ En aquel momento ↧nosotros _____ (del pasado)","hablamos","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar indefinido nosotros regular_form regular_verb "
"↧ En aquel momento ↧vosotros _____ (del pasado)","hablasteis","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar hablar indefinido regular_form regular_verb vosotros "
"↧ En aquel momento ↧ellos/ellas/ustedes _____ (del pasado)","hablaron","Intermediate","fill_in_blank","hablar","None","None","No","No"," ellos_ellas_ustedes ends_in_ar hablar indefinido regular_form regular_verb "
"→ En el futuro, →yo _____ (del pasado)","hablaré","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar futuro hablar regular_form regular_verb yo "
"→ En el futuro, →tú/vos _____ (del pasado)","hablarás","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar futuro hablar regular_form regular_verb tú_vos "
"→ En el futuro, →él/ella/usted _____ (del pasado)","hablará","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar futuro hablar regular_form regular_verb él_ella_usted "
"→ En el futuro, →nosotros _____ (del pasado)","hablaremos","Intermediate","fill_in_blank","hablar","None","None","No","No"," ends_in_ar futuro hablar nosotros regular_form regular_verb "
