id,word,old_level,new_level,definition_preview
13c6b601-00af-47b8-92f4-42142fef95ec,"antimony",2,4,"a brittle, silvery-white metallic chemical element"
e9ea14a6-b7e9-4435-ab6c-1e868ed671e0,"antiquarian",3,5,"a person who studies or collects old and rare book"
2fb70a0d-43cf-4ff0-9804-21348f0982ae,"antiquity",2,3,"the ancient past, especially the period before the"
c4492746-b077-4a78-8a3d-e5e6bbde99f2,"antonyms",2,3,"words that have opposite meanings to other words; "
ebfdee0b-cdc3-4072-8194-84328c4ff551,"anxiety",3,2,"a feeling of worry, nervousness, or unease about s"
05ae24de-ee7c-424c-acf2-7122c9932377,"anyway",3,2,"in any case; regardless; used to resume or return "
73ce6e3c-2f95-4b83-a95d-49b0f9d3e1a6,"ape-ape",null,2,"a primate that is closely related to humans and ot"
3ac42c78-980b-427a-bc74-943f821b6c8f,"aperçu",3,2,"a brief survey or sketch; an insight or glimpse; a"
dadd6522-8848-4618-b45a-43fe88e1905c,"apex",3,1,"the highest point or peak; the culminating point; "
605e5f08-4779-42ff-828f-f6d624cc75ea,"apiary",3,2,"a place where bees are kept; a collection of beehi"
3f105234-2c0e-4ef0-8153-0946aca2ed5d,"apistogramma",2,3,"a genus of small, colorful freshwater fish native "
dfd0460b-c504-47a7-aa7e-8e31b88a005a,"apogee",3,2,"the highest point of something; the point in an or"
d4fabdc1-b4ac-4a08-b29f-09ae5f5399a1,"apollo",3,2,"greek god of music, poetry, prophecy, and the sun;"
8be2e057-ef1d-4853-939e-bc2f40cf81f8,"aporia",3,2,"a logical puzzle or state of puzzlement; an expres"
3fa5e24c-e41b-487e-8813-6d1717e0571d,"aposematic",2,3,"relating to warning coloration in animals that adv"
a230604f-bbaa-4097-be34-a777b38bf3f2,"apostolici",2,3,"relating to the apostles; members of various chris"
e9e28dd1-3f66-47ea-b52a-5756e0c870f2,"apparently",2,3,"seemingly; as far as one knows or can see; evident"
d052a222-04af-47e6-9fb0-780a02c315e2,"appear",3,2,"to come into sight; to seem or look; to come befor"
4b0ac32b-27b3-42fb-85fa-2ff1523cb3c3,"appearance",2,3,"the way someone or something looks; the act of app"
ae234658-5a19-4f71-854e-1ec757887aeb,"appeared",2,3,"past tense of appear; came into sight; seemed to b"
5f5409c9-42c4-4939-b10f-ea811f6b4d72,"appendages",2,3,"things attached to something larger; limbs or othe"
84c797f1-9066-4061-bab3-1cfaf2c73986,"appetitost",2,3,"a possible variant or corrupted form; may relate t"
d181de9f-73d8-4b5f-887d-5e488724239f,"applause",2,3,"approval or praise expressed by clapping; enthusia"
84bc37a1-0c64-4454-93b1-764dd65ab633,"apple",3,2,"a round fruit with red or green skin and crisp whi"
92c67b69-509c-441e-9bd8-81a88e5753c5,"applicable",2,3,"relevant or appropriate in a particular situation;"
40505334-2a8c-49fc-8b31-5706d88577ba,"appraisalparabola",2,5,"combined word error - appears to be 'appraisal' + "
018ebca5-9f83-4a91-a895-2ff8a8ba1695,"appreciation",2,3,"recognition of the value or significance of someth"
3762c8bb-2f07-4006-b7e4-b4f807a45ff7,"approaches",2,3,"methods of dealing with something; ways of tacklin"
cf43ddd3-2a8f-46ba-855a-63833580bc5e,"appropriaterummages",3,5,"combined word error - appears to be 'appropriate' "
b4c9b173-b627-4a2a-b53b-eccb3a1c31d3,"appui",3,2,"support or backing; assistance or help, especially"
fa68d189-e785-43b8-a192-b3f1bd1dadcd,"après",3,2,"french word meaning 'after'; used in english in ph"
ba3fec32-9cfa-49a1-8507-e09345a5058e,"apron",3,2,"a protective garment worn over clothes; an area of"
55ffcf0f-7f81-461f-8fce-8224c8124c2c,"apropos",3,2,"very appropriate to a particular situation; by the"
0e684fcc-ee9f-4344-9d7c-fbf59b1cbfb6,"aptitude",2,3,"a natural ability or talent for learning or doing "
b716df51-0039-4024-8bce-d88e95128837,"aquamarine",2,3,"a pale blue to blue-green color; a semi-precious g"
b6da0b75-6937-4a34-a1ee-e0333e9ae307,"aqueductorganized",2,5,"combined word error - appears to be 'aqueduct' + '"
cf4f1415-dd03-4b76-af24-0411dc2de009,"aqueous",3,2,"containing, made of, or relating to water; dissolv"
465826c8-8b16-4f40-9014-57fc61a15e6c,"aquilineconfucianism",2,5,"combined word error - appears to be 'aquiline' + '"
61aa4e78-2ded-47d9-9dfd-8f1dfe567a15,"aquitaine",2,3,"a historical region in southwestern france; a form"
1102f330-6276-4b41-877d-9d47cd5ddfef,"arabic",3,2,"relating to the arabic language or arab people; th"
f46b2ba0-ba70-4292-99b1-d24c1d989ada,"aramaic",3,2,"an ancient semitic language that was the common la"
82beed73-91ce-42e1-bd35-4c3ba5499eb1,"arapaho",3,2,"a member of a native american people originally fr"
ef56c50d-0452-4f4c-ad6a-3bfed71860e1,"arborio",3,2,"a type of short-grain rice used in italian cooking"
4df88114-e5c2-4898-a1f3-ece084da3529,"arcade",3,2,"a covered passage with shops on one or both sides;"
03e2c78d-d7a1-4cc9-ba19-2259b38f70ee,"archaism",3,5,"the use of older or obsolete forms of language; an"
4fafd188-2360-4ee7-b644-a8b19dc557ee,"archers",3,2,"people who shoot with bows and arrows; practitione"
87f4bdf6-045d-4e3a-8394-10c2ba0a7efb,"architrave",2,3,"the lowest part of an entablature in classical arc"
1d05f4b9-ccbc-4aaa-9eb8-7f832ae34c7a,"arden",3,2,"a woodland or forest, especially one that is wild "
691b5eea-22b1-4bdd-a59d-a967368d4e20,"ardhamagadhi",2,3,"a middle indo-aryan language, the sacred language "
3476c4e6-1d91-41ab-9781-b0fc1bfdfbd8,"ardipithecus",2,3,"an extinct genus of early hominids found in africa"
4c32f538-81e9-432b-95a7-1115fc168a73,"ardoise",3,2,"a type of slate used for roofing; a blue-gray colo"
403abd64-7129-47af-86dd-7e9b800f9eab,"ardoiseorganized",2,5,"combined word error - appears to be 'ardoise' + 'o"
23c32bb2-def2-4e5f-9dfb-4bc3dadd7913,"arduous",3,2,"requiring great effort and energy; difficult and t"
17b4122a-f6ff-4634-937c-5c0484c4ab36,"area",3,1,"a region or part of a town, country, or space; the"
d630cb4e-d955-45a0-be68-f9cc68592b52,"argot",4,2,"the specialized vocabulary and idioms of a particu"
3d73ff8a-734b-4cd0-aa51-92a8c57d5346,"argue",3,2,"to give reasons for or against something; to quarr"
5ead16e1-6de1-4dcb-b850-14ccac496739,"argumentative",2,3,"given to arguing; characterized by systematic reas"
688e6322-cb11-4047-b45f-a068a8ca9fb1,"arid",3,1,"very dry, especially having insufficient rainfall "
40eae476-76f5-4b0b-928c-f3440fbbd2be,"arietta",3,2,"a short aria; a brief solo vocal piece, typically "
bd2329f8-aa4c-48a9-8828-655874699d9f,"aristoi",3,2,"the best or most excellent people; the aristocracy"
ede457b1-e478-4e89-8836-cb483367edca,"arms",3,1,"weapons; the upper limbs of the human body; branch"
2e704b50-29b4-4da7-a948-12101f9f1f5d,"army",2,1,"a large organized force of soldiers for fighting o"
0098e2ca-147d-49f7-b812-08638aa3cb8e,"around",3,2,"on all sides; in a circle; approximately; in the v"
b8d9e410-9af6-4074-984d-9a565c9c1805,"arraign",3,2,"to call before a court to answer charges; to accus"
4e519b1c-2227-4846-ae31-bf3066a22649,"arrange",3,2,"to put in order; to organize or plan; to adapt mus"
01e16cc5-c2db-4972-908b-2c7b0535aeb4,"arrayed",3,2,"arranged in order; dressed or clothed, especially "
72bf44d8-3626-483c-97ef-d7f80d8a9faf,"arrearage",2,3,"the state of being behind in payments; overdue deb"
51b2e172-2514-40e9-a905-5d4a8350a54c,"arret",4,2,"a decision or decree by a court; a judgment, espec"
b46b881e-eadb-4b91-b728-69f3c27a4fc3,"arrieros",2,3,"spanish term for muleteers; people who drive or te"
370f3e04-f2af-43f5-b9db-fd50d1d2da84,"arrive",3,2,"to reach a destination; to come to a place; to ach"
e0fad4a2-5414-408d-97e4-2fb69f2715ed,"arrows",3,2,"projectiles shot from bows; symbols indicating dir"
a53b7e85-0551-44f5-9a72-ba501c67d993,"arsenic",3,4,"a highly toxic chemical element used historically "
edafea2a-6ac2-4871-8e7f-7b500e8a4740,"art",null,1,"a form of creative expression, such as painting, s"
2afb5504-33fa-4b90-bb40-078c76fada56,"artery",3,2,"a blood vessel that carries blood away from the he"
c86cb027-0a7c-43ed-9f3a-9a9a67b23087,"arteryornithology",3,5,"combined word error - appears to be 'artery' + 'or"
e99d2193-e119-4fbb-8c6a-781e46f3112b,"arthurian",2,3,"relating to king arthur and the legends associated"
8861d3f1-b948-40f0-b58b-e95b655d1e76,"artificial",2,3,"made by humans rather than nature; synthetic; not "
77532623-014f-4dcc-9ce0-bfdeba057109,"artilleryquotient",3,5,"combined word error - appears to be 'artillery' + "
bb321938-846e-4934-89ef-17124e401502,"arts",3,1,"creative activities such as painting, music, liter"
a0bc8891-183d-4539-a54b-d388098df481,"asado",3,2,"a south american barbecue tradition, especially po"
2acd4d49-e7b8-4cfc-87f8-cad7f2bf15a4,"ascetic",3,2,"practicing severe self-discipline; relating to a l"
7fef5505-f5db-4a26-ad70-1c9607482deb,"ascribe",3,2,"to attribute or credit to a particular cause, sour"
f7da1982-5b0b-45c1-9eae-59cae77624b5,"asgard",3,2,"in norse mythology, the realm of the gods (æsir), "
840b085c-2415-4f02-994c-3fb7783f3c12,"asiagoaspish",2,3,"combined word error - appears to be 'asiago' + 'as"
12bef2f9-257e-431a-9b93-0cf09b410ee6,"asked",3,2,"past tense of ask; requested information or made a"
85e08151-5e7b-4f40-9a14-04d478835aa5,"aspidistra",2,3,"a hardy houseplant with broad, dark green leaves, "
916f33f0-6b06-41bb-b5bb-967e8c7a6f9b,"aspish",3,2,"resembling or characteristic of an asp (venomous s"
e556b5fd-4273-4523-b3db-611ca076b3c4,"assiduousdiligence",2,5,"combined word error - appears to be 'assiduous' + "
0b17d65f-8d29-45f6-9da0-3bd1dbc0160f,"assizes",3,2,"historical court sessions held periodically in eng"
b122f152-b541-4838-8285-2ee84d540f24,"associated",2,3,"connected or linked with something else; joined in"
5ad17275-43b9-4d7b-9b69-a7a761d5580e,"association",2,3,"an organization of people with a common purpose; a"
bec45a70-da3a-454a-bf59-dc5cbf022253,"assuage",3,2,"to make less intense; to satisfy or relieve; to ca"
d41f264d-c90a-42ba-b7a4-2aee5ad93f0e,"assumed",3,2,"supposed to be true without proof; taken on or ado"
0f048bb7-352c-4ca8-ac06-d357c3bf70ec,"assure",3,2,"to tell someone confidently that something is true"
5a9328ea-eaec-4cb4-b63f-db8371efabc4,"astaxanthin",2,3,"a red pigment found in marine animals and algae, w"
e2f1dc30-d8dc-4df4-87f5-b00e8ab92679,"asterisk",2,3,"a symbol (*) used in printing and writing to mark "
8ef3ed46-1ed9-415b-a614-6dc55399d7b1,"asthmatic",2,3,"relating to or suffering from asthma; characterize"
64e4555c-7dad-4954-84e1-e72b355c5089,"astigmatism",2,3,"a vision condition where the eye doesn't focus lig"
a3c1425c-9c2f-49a6-bb25-d02dfc73492d,"astonishment",2,3,"great surprise or amazement; the feeling of being "
4f99ad2a-e855-48f9-8fe1-2171bd03d9b9,"astounding",2,3,"extremely surprising or impressive; causing amazem"
60dd3ad3-04d7-4b71-9bfe-c2e94e09bcff,"astral",3,2,"relating to stars or outer space; in some beliefs,"
80bda15b-0aae-464b-bfdf-1e68145d5513,"astrayliquid",2,3,"combined word error - appears to be 'astray' + 'li"
07c8e6f6-b167-48f3-84af-5d9a6bbb8df6,"astride",3,2,"with one leg on each side of something; spanning o"
9b456540-2b21-48a7-8774-72a617b28563,"astrologer",2,3,"a person who studies astrology and makes predictio"
cd614a6c-2c91-4b13-a289-9213962e9eab,"astrologers",null,3,"people who study the movements and positions of ce"
878c2a5a-4caa-4127-83a5-4dab1fddf0f1,"astronaut",2,3,"a person trained to travel and work in space; a sp"
ead92239-47d1-448f-9e69-046e26004248,"astur",3,2,"a genus of hawks; relating to birds of prey in the"
03f044d5-84d6-45e9-8504-abbc6006e475,"astute",3,2,"having the ability to accurately assess situations"
84a21c96-4410-4745-9988-c9f233161e70,"asura",3,2,"in hindu and buddhist mythology, a class of divine"
3ac38677-e0ac-48e4-8eb7-4156b42d0e77,"asyleeatrabilious",2,5,"combined word error - appears to be 'asylee' + 'at"
ae075d9b-d1e8-4f39-ac81-44deac844302,"ataxia",3,2,"loss of coordination of muscle movements, often af"
c39fac56-955f-486a-81ae-07f83f248a11,"ataxiapageantry",null,3,"the lack of coordination of voluntary muscular mov"
9dc3f7be-f7ae-4a53-9f34-981e42d4809f,"aten",3,1,"the solar disk deity in ancient egyptian religion,"
74aaad2d-4b0e-4e3f-a5c8-d3b8ec8576bd,"atencatjang",null,3,"a type of small, colorful bird found in tropical r"
9b55b73b-8431-4d37-9c05-ccce5699059b,"athenaeum",3,4,"a literary or scientific institution or club; a li"
cc598f4e-0045-4509-b954-15b32a7b7434,"atheneum",3,4,"alternative spelling of athenaeum - a literary or "
fe58a5a0-c2aa-422c-921f-c034ac67d3f3,"athletejotted",null,3,"a person who is trained in and competes in sports "
026606fb-9b5a-4eac-839f-4f31a52fe404,"atlas",3,2,"a collection of maps bound together; the first cer"
af73a7b0-0115-46d9-b111-839e7b0c9779,"atlatl",3,2,"a spear-throwing device used by ancient hunters to"
d61d4b20-c073-4038-8398-eaa21b73a22e,"atmospheric",2,3,"relating to the atmosphere; creating a distinctive"
f0c61693-8cca-4d26-85b9-f3fb2e5c814a,"atomic",3,2,"relating to atoms or atomic energy; extremely smal"
8dcee042-b644-4b26-a6d0-758c96211f47,"atrabilious",2,3,"melancholy or ill-tempered; characterized by depre"
33620a2e-1869-4bf8-b880-c536af695343,"atresia",3,2,"congenital absence or closure of a normal body ope"
c46bb227-7264-4dd4-b267-a4c636ec112c,"atrium",3,2,"an open-roofed entrance hall or central court in a"
7de3fe08-62eb-4abe-bf67-2d8c7694037c,"atrocious",2,3,"horrifyingly wicked; extremely bad or unpleasant"
f48ca5d5-4792-4a65-9297-8032fe48ae7c,"atrophyattempt",null,3,"a failed attempt or unsuccessful effort to do some"
196cdd6e-588c-41c6-8293-1ff24c34a78a,"attacca",3,2,"musical direction meaning to proceed immediately t"
b4f49a87-3ade-4c54-99a2-bdaf8373eed9,"attaché",3,2,"a diplomatic official attached to an embassy; a th"
71f96863-0f50-406e-a5dd-b234ca98ca0a,"attached",2,3,"fastened or connected to something; emotionally cl"
027fe9e6-2893-475f-ab5e-4e9b1cc56798,"attitude",2,3,"a settled way of thinking or feeling about somethi"
9e2b4d59-0ced-4684-8746-c9b18f4094ef,"attributed",2,3,"regarded as being caused by or credited to someone"
805b252d-8139-4d50-b6f2-acfa823cf1a0,"attributive",2,3,"relating to or having the nature of an attribute; "
806e99d1-62c0-4dc3-8f81-84fbe94695ae,"aubergine",2,3,"an eggplant; a dark purple color"
d9adfd9e-350f-48f0-b811-ebc54f00c7f0,"audacious",2,3,"extremely bold or daring; recklessly brave"
630d8711-1d41-4f6f-b668-f23f7f8188b8,"audio",3,2,"sound or the reproduction of sound; relating to he"
d2ed3f92-a6c9-4ce1-9e03-b14f36b8e3fa,"auditorium",2,3,"a large room or building for public gatherings, ty"
9f7eaef2-3ec4-4b42-828b-1e5cac54d93a,"aughts",3,2,"the first decade of the 21st century (2000-2009); "
40b551c1-8a52-40eb-9d33-ed3fa789e64c,"aughtsaugment",null,3,"to increase or enhance the quality, value, or capa"
96ab6ee4-c22f-4139-978f-bcced66fca0e,"augment",2,3,"to make something greater by adding to it; to incr"
9b00a550-660f-4b50-902e-a98dc7fef821,"auklet",3,2,"a small seabird of the auk family found in norther"
c012122b-3685-409d-bfb0-7293d15f17de,"aura",3,1,"a distinctive atmosphere or quality surrounding a "
7a7dc530-fec2-4bce-924e-44f33b39d4df,"aurora",3,2,"a natural light display in polar skies; the dawn o"
cc00fbb9-5165-4e3d-8c03-ef94d89bb4bf,"australian",2,3,"relating to australia or its people"
835c9256-680c-411b-849a-314e72f0d0e7,"auteur",3,2,"a filmmaker who exercises creative control and has"
15014aaf-f06d-4703-9c0c-f9a1ed778e37,"authenticate",2,3,"to prove or verify that something is genuine or va"
f8fe67e2-1bf6-40e2-ba43-25a82465ab0c,"authenticatefiscal",null,5,"to confirm the genuineness or validity of somethin"
2070ca3e-83a5-4202-9175-9e56a0ef33fc,"autodidact",2,3,"a self-taught person who learns without formal ins"
cd089230-e8e5-49db-a18f-66c53914ba10,"autographs",2,3,"signatures or handwritten items by famous people; "
e5788161-e904-47de-a418-a99f27d99068,"avalon",3,2,"in arthurian legend, a mythical island paradise wh"
d2589b21-e87a-478a-9d22-0a99b9377c9a,"avatar",3,2,"a digital representation of a person; an incarnati"
d223199f-eeb3-4a1f-9799-47f0cf11e27a,"avens",3,2,"a type of flowering plant in the rose family with "
6d7650be-8965-40ad-98ea-dfb3144f9d2c,"avenue",3,2,"a wide road or path; a way of approaching a proble"
19de777a-4423-403c-8594-84d4190da29d,"aversion",2,3,"a strong dislike or disinclination toward somethin"
44dd4527-1be3-40c9-8543-1a2ed305ebb0,"avgolemono",2,3,"a greek soup made with eggs, lemon juice, and rice"
0c3921a5-9e6b-4c90-a326-1e7627f2527c,"avoid",3,2,"to keep away from or prevent something from happen"
82b76e23-101f-423f-93d0-dfce08333905,"avversiera",2,3,"a type of traditional italian glazed ceramic potte"
58928b84-955e-4720-af42-fa9cbf49152c,"award",3,2,"to give something as a prize or honor; a prize or "
7fffc110-9a7e-4596-97a0-dfa0adf0536a,"aware",3,2,"having knowledge or perception of a situation or f"
7b7c2fab-840b-46ab-87db-c3435e0aac21,"awe",null,1,"a feeling of reverential respect mixed with fear o"
52fe3802-d357-4b92-841f-7e1f7a8af6a1,"awfully",3,2,"very; extremely (informal intensifier); in a terri"
b70decd6-1adb-4721-83b1-0df258fdbc50,"awry",3,1,"away from the correct or expected course; amiss or"
fc49e5c7-8114-4fee-b293-37f524971cf4,"awryb",null,2,"twisted or turned in an abnormal way; not straight"
cfef9ece-3cdd-4799-9e33-8bc9414c42de,"axis",3,1,"an imaginary line about which a body rotates; a fi"
f44009ae-a11b-4324-93c9-a855dc9b9ccf,"axle",3,1,"a rod or spindle passing through the center of a w"
33aea991-a375-4b33-a12b-b1e1b473955b,"aye-aye",null,2,"a nocturnal lemur native to madagascar with large "
e2310e67-d946-4940-a0af-4be610095574,"azorestankard",null,3,"a tall drinking glass, typically used for serving "
f134d95e-eb08-42f3-9d5c-21a8faf64168,"azotea",3,2,"a flat roof terrace or rooftop used as a living sp"
3c463cf2-ef12-4fc9-b944-01f7555ee362,"aztec",3,2,"relating to the aztecs, a mesoamerican civilizatio"
416d5629-9160-47f1-8533-9a6620c9281d,"azulejo",3,2,"a form of spanish and portuguese painted tin-glaze"
5ddb27a8-4061-43ab-9c8b-6a2457b8abfb,"baby",3,1,"a very young child; an infant"
4cd44c6f-500c-4c2a-88f6-5f48c03d38a4,"baccate",3,2,"berry-like; having a pulpy fruit with seeds embedd"
eefdc1b3-dcc2-4482-b4d2-05c16c77d4e5,"bachelorette",2,3,"an unmarried young woman; a woman celebrating befo"
51d2cadd-7010-47f9-a3b0-30cbfe2b9ea5,"back",3,1,"the rear surface of the human body; to support or "
aeb1a411-3cce-48cb-97b6-8ad7c7e59fbf,"backgammon",2,3,"a board game for two players with pieces moved acc"
6960cf37-cca5-43c6-b3ce-49ed7e3a6a0e,"backgammonintuitable",null,5,"a game played on a board with 24 narrow triangles "
760dbf98-5081-4b99-a8ca-e2b32ceacb20,"bacteriolytic",2,3,"capable of destroying or dissolving bacteria"
66185f54-8b7e-4ac8-9637-4f8d67708f8f,"badger",3,2,"a burrowing mammal with distinctive black and whit"
